Version;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_per_ml;RNA_flow_per_100000
1;2020-10-12;10037;Loenen;;25541677849301
1;2020-10-12;8022;Apeldoorn;;25564810159336
1;2020-10-12;17066;Numansdorp;;25677930346417
1;2020-10-12;10024;Montfoort;;26784704689441
1;2020-10-12;9015;Valburg;;28123478435580
1;2020-10-12;10008;Driebergen;;28783363508137
1;2020-10-12;6006;Zeewolde;;28725345747724
1;2020-10-12;10035;Rhenen;;29130990571140
1;2020-10-12;5020;Almelo-Sumpel;;30876646310273
1;2020-10-12;17048;Goedereede;;32164586722533
1;2020-10-12;2040;Vlieland;;31713442207046
1;2020-10-12;10032;Oudewater;;35684900182659
1;2020-10-12;2011;Leeuwarden;;37052836128432
1;2020-10-12;11006;Uithoorn;;42087628726738
1;2020-10-12;16011;Groenedijk;;43021717180661
1;2020-10-12;9026;Dodewaard;;42797882814906
1;2020-10-12;10012;De Meern;;42632157837696
1;2020-10-12;17068;Berkenwoude;;47802105982771
1;2020-10-12;10038;Lopik;;51000247635477
1;2020-10-12;6004;Lelystad;;50793083088680
1;2020-10-12;9038;Gendt;;52559920508766
1;2020-10-12;9016;Arnhem;;56654109566373
1;2020-10-12;17045;Oud-Beijerland;;61450817551302
1;2020-10-12;2020;Ameland;;62565338925904
1;2020-10-12;6005;Almere;;71085272414483
1;2020-10-12;10031;Breukelen;;78031021133826
1;2020-10-12;15008;Harnaschpolder;;84182358739326
1;2020-10-12;2012;Drachten;;4550158284628
1;2020-10-12;12012;Everstekoog;;121023637948908
1;2020-10-12;15005;Houtrust;;131905334689426
1;2020-10-12;17055;Middelharnis;;170808378382949
1;2020-10-13;3033;Echten;;2664822718944
1;2020-10-13;20011;Willem Annapolder;;2868249928612
1;2020-10-13;18009;De Verseput;;4146206179267
1;2020-10-13;9030;Maasbommel;;4860302461788
1;2020-10-13;1039;Scheemda;;7162637542027
1;2020-10-13;19001;Sint Maartensdijk;;7339199776810
1;2020-10-13;4006;Olst;;7730531121721
1;2020-10-13;30025;Gennep;;7767536879782
1;2020-10-13;4018;Heino;;8258225053298
1;2020-10-13;30020;Venray;;8448836128863
1;2020-10-13;1008;Stadskanaal;;8503660411648
1;2020-10-13;30018;Meijel;;8617460716770
1;2020-10-13;3001;Beilen;;8590906820731
1;2020-10-13;4026;Zwolle;;8649159595465
1;2020-10-13;25028;Dinteloord;;8849716681229
1;2020-10-13;9027;Druten;;8995948502391
1;2020-10-13;3031;Gieten;;9269399559264
1;2020-10-13;25012;Putte;;9429899191767
1;2020-10-13;3010;Assen;;11173467123865
1;2020-10-13;3022;Emmen;;11321997699467
1;2020-10-13;25027;Lage Zwaluwe;;11338001641279
1;2020-10-13;18006;Westerschouwen;;11688332189527
1;2020-10-13;13038;Nieuwveen;;12386610563246
1;2020-10-13;3023;Tweede Exloermond;;12818188670565
1;2020-10-13;13033;Leiden Zuid-West;;13424921369722
1;2020-10-13;19003;Tholen;;13414553267799
1;2020-10-13;30017;Venlo;;14022855331154
1;2020-10-13;1010;Ter Apel;;13872478591314
1;2020-10-13;25008;Ossendrecht;;14499186746560
1;2020-10-13;1045;Veendam;;15738573019012
1;2020-10-13;4025;Dalfsen;;17215613236162
1;2020-10-13;3014;Meppel;;17952198623438
1;2020-10-13;13042;Bodegraven;;18627630880738
1;2020-10-13;4020;Steenwijk;;19158067367168
1;2020-10-13;4023;Kampen;;20676678314554
1;2020-10-13;13030;Leimuiden;;21012873755392
1;2020-10-13;10036;Houten;;22000684646613
1;2020-10-13;18007;Mastgat;;22987297494671
1;2020-10-13;4021;Raalte;;23012397016949
1;2020-10-13;13004;Heemstede;;26771356748141
1;2020-10-13;13049;Alphen Kerk En Zanen;;32829647845774
1;2020-10-13;13048;Waddinxveen-Randenburg;;32811643289196
1;2020-10-13;9020;Overasselt;;32335627935533
1;2020-10-13;4019;Deventer;;35399402806285
1;2020-10-13;25025;Halsteren;;38412028186486
1;2020-10-13;10003;De Bilt;;38564347938078
1;2020-10-13;3034;Coevorden;;39686808727623
1;2020-10-13;9039;Dreumel;;40546133332186
1;2020-10-13;13035;Alphen Noord;;42100721648838
1;2020-10-13;13047;Nieuwe Wetering;;43870622430650
1;2020-10-13;9010;Groesbeek;;48365542940789
1;2020-10-13;9017;Bergharen;;50072452713530
1;2020-10-13;13034;Lisse;;56205465106904
1;2020-10-13;10001;Zeist;;60270874550925
1;2020-10-13;25029;Willemstad;;98302115766960
1;2020-10-13;3028;Sleen;;190579994538231
1;2020-10-14;30011;Simpelveld;;1596428093122
1;2020-10-14;7017;Varsseveld;;5247614068129
1;2020-10-14;7002;Aalten;;6340272510256
1;2020-10-14;17026;Hardinxveld-Giessendam;;7325266786441
1;2020-10-14;7014;Ruurlo;;11497136754275
1;2020-10-14;7006;Wehl;;12824085482989
1;2020-10-14;5003;Glanerbrug;;13617660216910
1;2020-10-14;4022;Holten;;13672999068064
1;2020-10-14;7020;Nieuwgraaf;;13660224850864
1;2020-10-14;27011;Biest-Houtakker;;13659620700871
1;2020-10-14;5001;Haaksbergen;;16076427648732
1;2020-10-14;30023;Panheel;;16136495038648
1;2020-10-14;30022;Susteren;;16142892238358
1;2020-10-14;13023;Noordwijk;;16081584748445
1;2020-10-14;5016;Goor;;17484851502783
1;2020-10-14;27009;Haaren;;17666706312313
1;2020-10-14;7021;Olburgen;;17876425574728
1;2020-10-14;17041;Hellevoetsluis;;17984322451927
1;2020-10-14;7018;Dinxperlo;;18798387688268
1;2020-10-14;5015;Losser;;20542649738227
1;2020-10-14;7015;Lichtenvoorde;;20950753745881
1;2020-10-14;27003;Eindhoven;;21194385193580
1;2020-10-14;30007;Bosscherveld;;21993661124246
1;2020-10-14;10028;Nieuwegein;;21806319067283
1;2020-10-14;20010;Camperlandpolder;;21692745990378
1;2020-10-14;20009;Waarde;;22712100395573
1;2020-10-14;9037;Gorinchem;;22397675485089
1;2020-10-14;16010;Kralingseveer;;24312895882554
1;2020-10-14;27006;Soerendonk;;26380572481514
1;2020-10-14;7016;Winterswijk;;29039573861036
1;2020-10-14;5019;Almelo-Vissedijk;;30554857738849
1;2020-10-14;17044;Dordrecht;;33709603124726
1;2020-10-14;26005;Sleeuwijk;;33739581827670
1;2020-10-14;27010;Sint-Oedenrode;;35521907931840
1;2020-10-14;13012;Haarlem Schalkwijk;;36342956143673
1;2020-10-14;7019;Zutphen;;36547930749146
1;2020-10-14;13039;Gouda;;40459591020899
1;2020-10-14;17016;Alblasserdam;;41147873403869
1;2020-10-14;27005;Hapert;;44733413502382
1;2020-10-14;13044;Zwaanshoek;;48173084444959
1;2020-10-14;17078;Zwijndrecht;;48040812351041
1;2020-10-14;17076;Schelluinen;;49530171776853
1;2020-10-14;7022;Etten;;57483874567597
1;2020-10-14;14003;Leidsche Rijn;;57787715522969
1;2020-10-14;13003;Velsen;;58815141620706
1;2020-10-14;13010;Haarlem Waarderpolder;;72826357120311
1;2020-10-14;17053;De Groote Zaag;;74462193262625
1;2020-10-14;16009;Kortenoord;;72849717214571
1;2020-10-14;13005;Zwanenburg;;84325960904317
1;2020-10-14;17052;Sliedrecht;;93696658853123
1;2020-10-14;17013;Papendrecht;;98276682316249
1;2020-10-15;2015;Gorredijk;;1271992566322
1;2020-10-15;2013;Burgum;;1277376844948
1;2020-10-15;2024;Sloten;;1610121316686
1;2020-10-15;2029;Birdaard;;2078054304968
1;2020-10-15;2021;Damwoude;;2185968014113
1;2020-10-15;2012;Drachten;;2990037934729
1;2020-10-15;2032;Harlingen;;3850096812597
1;2020-10-15;2036;Grouw;;4116769871472
1;2020-10-15;4028;Dedemsvaart;;6055230552023
1;2020-10-15;2019;Kootstertille;;6121958336845
1;2020-10-15;2030;Workum;;6120341317662
1;2020-10-15;2016;Wolvega;;6159687887188
1;2020-10-15;2025;Akkrum;;6231969696063
1;2020-10-15;25014;Waspik;;6173120152784
1;2020-10-15;2028;Dokkum;;6228581048479
1;2020-10-15;1033;Garmerwolde;;6478840045749
1;2020-10-15;9034;Eck En Wiel;;6424498136532
1;2020-10-15;2031;Heerenveen;;6654713145052
1;2020-10-15;2027;Lemmer;;7736190791020
1;2020-10-15;2023;Bolsward;;8065540214794
1;2020-10-15;21001;Walcheren;;8932050439054
1;2020-10-15;25013;Riel;;18028737352091
1;2020-10-15;2017;Sint Annaparochie;;11015322258067
1;2020-10-15;3022;Emmen;;11865268119361
1;2020-10-15;4016;Ommen;;13129708728350
1;2020-10-15;25019;Chaam;;13179369363617
1;2020-10-15;2037;Warns;;14384784150590
1;2020-10-15;2041;Schiermonnikoog;;15136121152665
1;2020-10-15;4030;Hessenpoort;;14716676658320
1;2020-10-15;2002;Oosterwolde;;15107583844118
1;2020-10-15;2020;Ameland;;15516339757777
1;2020-10-15;2011;Leeuwarden;;19774769098496
1;2020-10-15;3033;Echten;;20121605235882
1;2020-10-15;2018;Sneek;;20257921765352
1;2020-10-15;2038;Franeker;;20433269860171
1;2020-10-15;25026;Baarle-Nassau;;25843672195965
1;2020-10-15;5002;Enschede;;26273072057485
1;2020-10-15;5014;Vroomshoop;;26780077911713
1;2020-10-15;13046;Leiden Noord;;29187216830484
1;2020-10-15;4027;Tollebeek;;31911297980645
1;2020-10-15;17029;Vianen;;31773214408883
1;2020-10-15;4024;Hardenberg;;37444415604414
1;2020-10-15;5022;Rijssen;;37982175477139
1;2020-10-15;5023;Nijverdal;;38290467380229
1;2020-10-15;9043;Lienden;;48310158016945
1;2020-10-15;5012;Oldenzaal;;67676785781304
1;2020-10-15;2026;Terschelling;;79437125157461
1;2020-10-15;2040;Vlieland;;88393564490459
1;2020-10-15;5025;Den Ham;;130094113831166
1;2020-10-15;14002;Woerden;;159914836543522
1;2020-10-16;25027;Lage Zwaluwe;;984521081832
1;2020-10-16;1026;Hoogezand;;3796124552932
1;2020-10-16;33001;Foxhol;;14051373229432
1;2020-10-16;1031;Gaarkeuken;;17980636907627
1;2020-10-16;1032;Marum;;19481751142373
1;2020-10-16;17054;Piershil;;18308665146202
1;2020-10-16;25028;Dinteloord;;21724917937544
1;2020-10-16;8019;Bennekom;;32605434945109
1;2020-10-16;8024;Renkum;;35239783367458
1;2020-10-16;27008;'S Hertogenbosch;;36376429485780
1;2020-10-16;8005;Nijkerk;;37365735254189
1;2020-10-16;25021;Bath;;38171665433196
1;2020-10-16;28005;Dinther;;38252729332745
1;2020-10-16;28003;Aarle-Rixtel;;69240081917398
1;2020-10-16;8021;Ede;;40234285996796
1;2020-10-16;10012;De Meern;;43203167538510
1;2020-10-16;11012;Huizen;;46062696034871
1;2020-10-16;17045;Oud-Beijerland;;47138454678553
1;2020-10-16;10027;Amersfoort;;49809794077221
1;2020-10-16;1029;Leek;;27747746014546
1;2020-10-16;10010;Soest;;52939404062876
1;2020-10-16;10032;Oudewater;;62433410233701
1;2020-10-16;11004;Hilversum;;74026868795475
1;2020-10-16;17079;Barendrecht;;79933426991313
1;2020-10-16;10021;Veenendaal;;81192443100366
1;2020-10-16;11013;Horstermeer;;95161206718237
1;2020-10-16;10024;Montfoort;;97871284853440
1;2020-10-16;25025;Halsteren;;101281409202124
1;2020-10-16;1038;Scheve Klap;;110873337367546
1;2020-10-16;25029;Willemstad;;205144830883686
1;2020-10-16;11008;Blaricum;;251793687606789
1;2020-10-17;23002;Terneuzen;;7053541168405
1;2020-10-17;1044;Delfzijl;;10585943666438
1;2020-10-17;9042;Millingen Aan De Rijn;;12176913276666
1;2020-10-17;3030;Eelde;;12313752196383
1;2020-10-17;9038;Gendt;;12757909767142
1;2020-10-17;9032;Zetten;;24530205283350
1;2020-10-17;9015;Valburg;;32442543696578
1;2020-10-17;25017;Nieuwveer;;111103796239946
1;2020-10-17;11006;Uithoorn;;42185633430079
1;2020-10-17;25020;Kaatsheuvel;;47336323740455
1;2020-10-17;11005;Amstelveen;;48176462253509
1;2020-10-17;25001;Rijen;;47589309451125
1;2020-10-17;10034;Ronde Venen;;67457314760500
1;2020-10-17;9026;Dodewaard;;67562453341405
1;2020-10-17;25003;Waalwijk;;68837041415975
1;2020-10-17;11010;Weesp;;69249121087566
1;2020-10-18;8016;Heerde;;0
1;2020-10-18;1040;Vriescheloo;;848176951357
1;2020-10-18;3027;Smilde;;1958350611505
1;2020-10-18;30024;Roermond;;6461968896186
1;2020-10-18;1039;Scheemda;;8148264501246
1;2020-10-18;22012;Oostburg;;8173128217448
1;2020-10-18;30023;Panheel;;8427304371220
1;2020-10-18;30018;Meijel;;9674140217594
1;2020-10-18;21001;Walcheren;;10330699897626
1;2020-10-18;18009;De Verseput;;10847839444842
1;2020-10-18;8025;Terwolde;;16482556607764
1;2020-10-18;13038;Nieuwveen;;15036909064950
1;2020-10-18;1045;Veendam;;15622490267086
1;2020-10-18;5001;Haaksbergen;;15655279620568
1;2020-10-18;5016;Goor;;16231722966649
1;2020-10-18;30005;Weert;;16292741997288
1;2020-10-18;3010;Assen;;17336047409151
1;2020-10-18;8009;Elburg;;17997574133541
1;2020-10-18;5015;Losser;;18857708575609
1;2020-10-18;1046;Bellingwolde;;19070565728811
1;2020-10-18;1027;Oude Pekela;;19414175184628
1;2020-10-18;1008;Stadskanaal;;21254359257785
1;2020-10-18;30025;Gennep;;22902901610546
1;2020-10-18;9034;Eck En Wiel;;22910776532726
1;2020-10-18;24002;Kloosterzande;;24192124237539
1;2020-10-18;25014;Waspik;;27008541855464
1;2020-10-18;8026;Hattem;;27223811087880
1;2020-10-18;6006;Zeewolde;;27275287902882
1;2020-10-18;16011;Groenedijk;;27769031519355
1;2020-10-18;24001;Hulst;;27969554373657
1;2020-10-18;22013;Breskens;;28574006281738
1;2020-10-18;25019;Chaam;;28691461907216
1;2020-10-18;30020;Venray;;29411398317143
1;2020-10-18;17043;Strijen;;30048641271549
1;2020-10-18;25026;Baarle-Nassau;;30056827480946
1;2020-10-18;25013;Riel;;30333130177000
1;2020-10-18;8022;Apeldoorn;;31077741011873
1;2020-10-18;5003;Glanerbrug;;32303255975359
1;2020-10-18;17026;Hardinxveld-Giessendam;;33180485216686
1;2020-10-18;10037;Loenen;;33511246729248
1;2020-10-18;8011;Harderwijk;;35807997421406
1;2020-10-18;25023;Dongemond;;36786225169166
1;2020-10-18;9043;Lienden;;39892031839609
1;2020-10-18;20010;Camperlandpolder;;40759357337716
1;2020-10-18;6004;Lelystad;;45732257232060
1;2020-10-18;17013;Papendrecht;;46454711572152
1;2020-10-18;8023;Brummen;;49154908090212
1;2020-10-18;17029;Vianen;;50576255144467
1;2020-10-18;17065;Groot-Ammers;;52147138901944
1;2020-10-18;6005;Almere;;60915222226849
1;2020-10-18;17011;Ridderkerk;;65932090950071
1;2020-10-18;17070;Hoogvliet;;68166245213571
1;2020-10-18;13030;Leimuiden;;69037792006959
1;2020-10-18;17016;Alblasserdam;;79899278521964
1;2020-10-18;3031;Gieten;;91887516306911
1;2020-10-18;13034;Lisse;;92184848117136
1;2020-10-18;17052;Sliedrecht;;102997803670227
1;2020-10-18;13004;Heemstede;;103954354966773
1;2020-10-18;1010;Ter Apel;;120624782637512
1;2020-10-18;13047;Nieuwe Wetering;;367095400179344
1;2020-10-18;22008;Retranchement;;137365142485202
1;2020-10-18;25016;Nieuw-Vossemeer;;467242241955468
1;2020-10-18;8017;Epe;;274027473014469
1;2020-10-19;2022;Joure;;2581704765143
1;2020-10-19;2030;Workum;;2690557673145
1;2020-10-19;2021;Damwoude;;2744649991488
1;2020-10-19;2017;Sint Annaparochie;;3787147109427
1;2020-10-19;2041;Schiermonnikoog;;4391320967202
1;2020-10-19;2038;Franeker;;4789370443063
1;2020-10-19;2019;Kootstertille;;5216466945625
1;2020-10-19;1024;Ulrum;;5574742460556
1;2020-10-19;2028;Dokkum;;6119244140217
1;2020-10-19;2016;Wolvega;;6791497045706
1;2020-10-19;2002;Oosterwolde;;6916787091065
1;2020-10-19;2015;Gorredijk;;7308198340084
1;2020-10-19;30013;Rimburg;;7548609154357
1;2020-10-19;2024;Sloten;;8139042324208
1;2020-10-19;30021;Stein;;8532493310431
1;2020-10-19;30015;Hoensbroek;;8790825795842
1;2020-10-19;2036;Grouw;;9193080140069
1;2020-10-19;1041;Wehe Den Hoorn;;9411006182028
1;2020-10-19;2032;Harlingen;;5081468938665
1;2020-10-19;2027;Lemmer;;9612488142288
1;2020-10-19;2011;Leeuwarden;;9922515541500
1;2020-10-19;4023;Kampen;;10839732570973
1;2020-10-19;2029;Birdaard;;11362625680474
1;2020-10-19;2012;Drachten;;11581824357885
1;2020-10-19;10008;Driebergen;;12646582523660
1;2020-10-19;1028;Onderdendam;;12960720986979
1;2020-10-19;2037;Warns;;13415112490387
1;2020-10-19;25012;Putte;;14014178580564
1;2020-10-19;4016;Ommen;;15565737446681
1;2020-10-19;30003;Limmel;;15914513543204
1;2020-10-19;2013;Burgum;;17034249463768
1;2020-10-19;5025;Den Ham;;18681531829651
1;2020-10-19;7014;Ruurlo;;18593437901930
1;2020-10-19;30014;Kerkrade;;19343945056868
1;2020-10-19;20009;Waarde;;19202721597383
1;2020-10-19;3001;Beilen;;19766104625103
1;2020-10-19;4026;Zwolle;;19966048394516
1;2020-10-19;3022;Emmen;;21076124869671
1;2020-10-19;7020;Nieuwgraaf;;21302374210501
1;2020-10-19;10025;Bunnik;;19838718558149
1;2020-10-19;4020;Steenwijk;;23275178176464
1;2020-10-19;4021;Raalte;;24046848445670
1;2020-10-19;2025;Akkrum;;24866055570422
1;2020-10-19;4019;Deventer;;25029657803756
1;2020-10-19;10035;Rhenen;;27546414120503
1;2020-10-19;9037;Gorinchem;;27236530938544
1;2020-10-19;25008;Ossendrecht;;28463939880768
1;2020-10-19;3033;Echten;;29187571860454
1;2020-10-19;1032;Marum;;34252139555911
1;2020-10-19;2018;Sneek;;29180748875499
1;2020-10-19;2023;Bolsward;;29347576139814
1;2020-10-19;12023;Den Helder;;30450306866034
1;2020-10-19;10029;Wijk Bij Duurstede;;30863295205014
1;2020-10-19;28002;Asten;;30797129085475
1;2020-10-19;7006;Wehl;;32205937086176
1;2020-10-19;10036;Houten;;32734913564601
1;2020-10-19;26005;Sleeuwijk;;32878498342550
